Transaction ID,Date,Customer ID,Gender,Age,Product Category,Product,Quantity,Price per Unit,Total Amount,Region,Payment Method
6300,2023-02-02,CUST_01017,Female,36,Electronics,Laptop,4,643.1,2572.4,North,Cash
3414,2023-02-02,CUST_01092,Male,63,Home & Kitchen,Cookware Set,1,247.23,247.23,East,Debit Card
3081,2023-02-02,CUST_01649,Male,64,Clothing,Hoodie,3,15.06,45.18,South,Credit Card
7383,2023-02-03,CUST_01578,Male,68,Food,Olive Oil,2,37.73,75.46,South,Credit Card
8107,2023-02-03,CUST_01330,Female,24,Beauty,Perfume,3,79.72,239.16,North,Credit Card
9299,2023-02-03,CUST_01081,Male,18,Beauty,Lipstick,4,107.22,428.88,North,Credit Card
6775,2023-02-03,CUST_00585,Male,48,Home & Kitchen,Cookware Set,5,57.36,286.8,East,Debit Card
4963,2023-02-03,CUST_00048,Female,51,Beauty,Hair Oil,1,110.37,110.37,West,Credit Card
5100,2023-02-03,CUST_00074,Female,52,Home & Kitchen,Wall Clock,4,20.9,83.6,West,Debit Card
9853,2023-02-04,CUST_01808,Female,65,Beauty,Face Wash,4,11.37,45.48,East,Cash
7320,2023-02-04,CUST_01676,Female,45,Clothing,Jeans,1,70.02,70.02,West,UPI
3830,2023-02-04,CUST_00327,Female,34,Clothing,Formal Shirt,2,91.26,182.52,West,UPI
1558,2023-02-04,CUST_01336,Male,55,Home & Kitchen,Storage Container,1,178.84,178.84,East,UPI
2160,2023-02-04,CUST_01897,Female,65,Home & Kitchen,Bedsheet,3,243.32,729.96,West,Credit Card
10919,2023-02-04,CUST_00442,Female,35,Electronics,Smartphone,1,597.27,597.27,East,Cash
9313,2023-02-04,CUST_00892,Female,46,Electronics,Headphones,2,361.11,722.22,South,Credit Card
2455,2023-02-05,CUST_00435,Male,40,Home & Kitchen,Cookware Set,5,53.09,265.45,West,Credit Card
4696,2023-02-05,CUST_00517,Male,44,Home & Kitchen,Blender,1,249.8,249.8,East,Debit Card
10046,2023-02-05,CUST_01670,Female,19,Sports,Football,1,154.37,154.37,South,Credit Card
4655,2023-02-05,CUST_00740,Male,27,Electronics,USB Cable,2,28.73,57.46,South,Debit Card
4504,2023-02-05,CUST_01716,Female,25,Electronics,Power Bank,1,508.18,508.18,North,UPI
2436,2023-02-05,CUST_00584,Male,38,Clothing,Jacket,1,84.01,84.01,South,UPI
10910,2023-02-05,CUST_01792,Female,70,Home & Kitchen,Wall Clock,2,40.5,81.0,North,Credit Card
6439,2023-02-05,CUST_01739,Male,27,Home & Kitchen,Pillow,2,213.38,426.76,North,UPI
8706,2023-02-06,CUST_01331,Male,18,Clothing,T-Shirt,1,66.27,66.27,North,Cash
10069,2023-02-06,CUST_01624,Male,22,Clothing,Hoodie,3,133.68,401.04,North,Debit Card
8966,2023-02-06,CUST_00020,Male,63,Beauty,Sunscreen,4,35.42,141.68,South,Debit Card
8310,2023-02-06,CUST_00607,Female,61,Food,Olive Oil,2,19.61,39.22,East,UPI
7990,2023-02-06,CUST_01504,Female,24,Beauty,Perfume,3,109.59,328.77,East,UPI
1975,2023-02-06,CUST_00452,Male,40,Clothing,T-Shirt,4,15.14,60.56,South,Cash
2340,2023-02-06,CUST_01381,Male,26,Home & Kitchen,Storage Container,3,121.26,363.78,West,Cash
9048,2023-02-06,CUST_01607,Female,19,Electronics,Tablet,3,665.59,1996.77,South,UPI
4383,2023-02-06,CUST_00273,Male,25,Electronics,Bluetooth Speaker,1,488.82,488.82,West,Cash
8782,2023-02-06,CUST_00842,Female,25,Beauty,Moisturizer,3,40.43,121.29,East,Credit Card
3419,2023-02-06,CUST_01149,Male,60,Beauty,Sunscreen,1,38.92,38.92,East,Debit Card
2234,2023-02-06,CUST_00140,Female,53,Home & Kitchen,Bedsheet,2,21.14,42.28,North,Cash
1291,2023-02-06,CUST_00759,Female,48,Home & Kitchen,Table Lamp,2,96.57,193.14,North,Credit Card
8872,2023-02-07,CUST_00376,Female,63,Beauty,Hair Oil,4,56.4,225.6,North,Debit Card
10173,2023-02-07,CUST_01527,Male,30,Electronics,Bluetooth Speaker,3,151.74,455.22,West,Cash
1101,2023-02-07,CUST_01609,Male,35,Food,Mixed Nuts,2,27.74,55.48,West,Credit Card
4489,2023-02-07,CUST_00126,Male,58,Food,Granola,1,35.71,35.71,South,UPI
2301,2023-02-07,CUST_00645,Female,28,Electronics,Headphones,2,365.95,731.9,West,Debit Card
2289,2023-02-08,CUST_00296,Female,31,Electronics,Bluetooth Speaker,5,681.21,3406.05,East,Credit Card
4842,2023-02-08,CUST_01799,Male,30,Electronics,USB Cable,1,455.78,455.78,North,UPI
4795,2023-02-08,CUST_01471,Female,44,Home & Kitchen,Cookware Set,5,102.57,512.85,West,Debit Card
3183,2023-02-08,CUST_00578,Female,48,Electronics,USB Cable,2,44.02,88.04,South,Debit Card
8968,2023-02-08,CUST_01983,Female,19,Clothing,Jeans,5,63.21,316.05,East,Debit Card
7156,2023-02-08,CUST_01794,Male,48,Electronics,Smartphone,2,127.81,255.62,North,UPI
10742,2023-02-08,CUST_01774,Male,38,Food,Peanut Butter,1,35.73,35.73,South,Cash
7444,2023-02-08,CUST_01429,Male,39,Home & Kitchen,Table Lamp,1,28.87,28.87,West,Credit Card
9348,2023-02-08,CUST_01486,Female,56,Food,Peanut Butter,3,8.29,24.87,West,Debit Card
2248,2023-02-08,CUST_00508,Female,34,Clothing,Jeans,2,71.96,143.92,West,Cash
10989,2023-02-09,CUST_00894,Male,66,Home & Kitchen,Table Lamp,1,103.84,103.84,North,Cash
1765,2023-02-09,CUST_00916,Female,65,Home & Kitchen,Wall Clock,2,216.33,432.66,East,Debit Card
2020,2023-02-09,CUST_00347,Female,51,Home & Kitchen,Bedsheet,1,243.5,243.5,North,UPI
4385,2023-02-09,CUST_01138,Female,66,Beauty,Sunscreen,3,39.96,119.88,West,Debit Card
8711,2023-02-09,CUST_01182,Male,32,Home & Kitchen,Storage Container,3,139.43,418.29,South,Debit Card
6676,2023-02-09,CUST_01553,Male,68,Electronics,Smart Watch,6,452.85,2717.1,West,Debit Card
3011,2023-02-09,CUST_00761,Male,53,Electronics,Smartphone,2,452.83,905.66,East,Credit Card
10539,2023-02-09,CUST_01032,Male,67,Clothing,Jeans,1,64.46,64.46,South,Cash
10548,2023-02-09,CUST_01760,Female,51,Food,Dark Chocolate,1,17.61,17.61,East,Cash
4664,2023-02-10,CUST_00706,Male,58,Home & Kitchen,Knife Set,2,132.5,265.0,East,Debit Card
9633,2023-02-10,CUST_01265,Female,42,Electronics,Smart Watch,2,73.31,146.62,North,Cash
6174,2023-02-10,CUST_01749,Female,31,Electronics,Smartphone,3,621.57,1864.71,North,Debit Card
5011,2023-02-10,CUST_00247,Female,62,Food,Dark Chocolate,2,27.91,55.82,South,Cash
6526,2023-02-10,CUST_00429,Female,61,Sports,Water Bottle,1,39.27,39.27,North,Credit Card
9883,2023-02-10,CUST_00471,Female,29,Food,Mixed Nuts,1,24.63,24.63,North,Debit Card
8067,2023-02-10,CUST_01466,Male,45,Sports,Football,1,149.37,149.37,South,Credit Card
3242,2023-02-10,CUST_00582,Female,70,Home & Kitchen,Pillow,4,65.92,263.68,West,Debit Card
1043,2023-02-10,CUST_01577,Male,18,Beauty,Foundation,1,55.98,55.98,South,Debit Card
5743,2023-02-11,CUST_00146,Male,30,Electronics,USB Cable,6,315.04,1890.24,South,Credit Card
7076,2023-02-11,CUST_01130,Female,58,Food,Mixed Nuts,2,26.18,52.36,North,UPI
9663,2023-02-11,CUST_00375,Male,28,Home & Kitchen,Bedsheet,1,172.13,172.13,North,Credit Card
2904,2023-02-11,CUST_01418,Female,51,Home & Kitchen,Cookware Set,5,54.06,270.3,East,Debit Card
2403,2023-02-12,CUST_00786,Female,60,Food,Green Tea,1,11.96,11.96,South,UPI
3859,2023-02-12,CUST_01004,Male,35,Electronics,Bluetooth Speaker,2,560.81,1121.62,North,Credit Card
1857,2023-02-12,CUST_01266,Female,64,Beauty,Face Wash,1,19.94,19.94,West,Debit Card
1629,2023-02-12,CUST_00805,Female,42,Sports,Running Shoes,2,59.46,118.92,South,Credit Card
2651,2023-02-12,CUST_01309,Male,32,Food,Peanut Butter,3,7.83,23.49,East,Debit Card
1286,2023-02-12,CUST_01078,Female,61,Home & Kitchen,Table Lamp,4,56.65,226.6,North,Credit Card
7614,2023-02-12,CUST_01877,Male,44,Clothing,Sneakers,2,110.89,221.78,South,Debit Card
6066,2023-02-12,CUST_01082,Male,64,Clothing,Shorts,2,95.2,190.4,South,UPI
10749,2023-02-12,CUST_00570,Female,26,Electronics,Smart Watch,4,642.75,2571.0,South,Debit Card
3298,2023-02-12,CUST_01125,Female,27,Beauty,Moisturizer,1,66.22,66.22,North,Cash
6091,2023-02-12,CUST_01892,Male,39,Food,Granola,4,24.92,99.68,South,UPI
7331,2023-02-13,CUST_01097,Male,41,Home & Kitchen,Bedsheet,2,85.47,170.94,North,Credit Card
3900,2023-02-13,CUST_01207,Female,62,Food,Mixed Nuts,5,25.97,129.85,South,Cash
1292,2023-02-13,CUST_00790,Female,32,Sports,Dumbbells,5,93.89,469.45,West,Debit Card
7353,2023-02-13,CUST_01277,Female,23,Home & Kitchen,Wall Clock,1,202.86,202.86,East,Cash
2031,2023-02-13,CUST_00109,Male,38,Home & Kitchen,Bedsheet,3,19.37,58.11,North,Credit Card
8570,2023-02-13,CUST_01083,Female,39,Clothing,Sneakers,2,122.45,244.9,South,Credit Card
1146,2023-02-13,CUST_02000,Male,48,Sports,Resistance Band,3,104.49,313.47,North,Credit Card
6239,2023-02-14,CUST_01458,Female,32,Clothing,Jeans,4,140.34,561.36,South,Cash
8661,2023-02-14,CUST_00469,Female,45,Electronics,Power Bank,1,157.59,157.59,South,Debit Card
7903,2023-02-14,CUST_00498,Female,61,Electronics,Bluetooth Speaker,1,453.91,453.91,East,UPI
8960,2023-02-14,CUST_01192,Female,64,Beauty,Face Wash,3,84.44,253.32,West,UPI
2781,2023-02-14,CUST_00697,Male,31,Electronics,Smart Watch,2,744.1,1488.2,West,Credit Card
8472,2023-02-14,CUST_01946,Male,50,Electronics,Bluetooth Speaker,2,385.72,771.44,North,Cash
8801,2023-02-14,CUST_00623,Male,18,Electronics,Bluetooth Speaker,1,670.48,670.48,South,Debit Card
9922,2023-02-14,CUST_01572,Female,66,Home & Kitchen,Cookware Set,3,68.41,205.23,North,UPI
4389,2023-02-15,CUST_00064,Male,37,Food,Granola,4,32.09,128.36,South,UPI
2014,2023-02-15,CUST_01888,Female,57,Food,Organic Honey,3,31.49,94.47,West,Credit Card
5980,2023-02-15,CUST_01705,Male,69,Sports,Water Bottle,3,101.11,303.33,West,Debit Card
3858,2023-02-15,CUST_00835,Male,49,Beauty,Hair Oil,4,117.55,470.2,North,Cash
8317,2023-02-15,CUST_00753,Female,48,Home & Kitchen,Storage Container,4,174.3,697.2,East,Credit Card
7376,2023-02-15,CUST_00881,Female,57,Home & Kitchen,Table Lamp,4,24.94,99.76,East,Credit Card
3468,2023-02-15,CUST_01703,Female,29,Clothing,T-Shirt,4,55.43,221.72,East,Credit Card
6739,2023-02-15,CUST_00448,Male,46,Home & Kitchen,Blender,1,196.74,196.74,East,Credit Card
7980,2023-02-15,CUST_00382,Female,66,Food,Organic Honey,1,38.05,38.05,South,Debit Card
4960,2023-02-15,CUST_00557,Female,63,Home & Kitchen,Table Lamp,1,198.69,198.69,West,UPI
8001,2023-02-15,CUST_01306,Female,66,Beauty,Hair Oil,2,28.96,57.92,North,UPI
10664,2023-02-15,CUST_01757,Male,25,Electronics,Bluetooth Speaker,5,296.03,1480.15,South,Cash
6293,2023-02-15,CUST_00124,Female,18,Electronics,Laptop,1,30.05,30.05,East,Credit Card
4424,2023-02-15,CUST_00070,Male,35,Clothing,Hoodie,1,99.78,99.78,East,Debit Card
5748,2023-02-15,CUST_01522,Male,54,Home & Kitchen,Knife Set,4,138.11,552.44,North,Debit Card
2417,2023-02-15,CUST_00509,Female,39,Home & Kitchen,Cookware Set,4,237.49,949.96,East,Debit Card
10019,2023-02-15,CUST_01396,Male,45,Home & Kitchen,Bedsheet,2,21.01,42.02,South,Credit Card
4911,2023-02-15,CUST_00290,Female,64,Food,Organic Honey,2,33.67,67.34,South,Cash
3418,2023-02-15,CUST_01117,Female,22,Sports,Resistance Band,1,123.87,123.87,East,Credit Card
1611,2023-02-15,CUST_01092,Male,63,Home & Kitchen,Bedsheet,4,167.63,670.52,East,Debit Card
6100,2023-02-16,CUST_00466,Male,60,Food,Protein Bar,3,34.02,102.06,East,Debit Card
6605,2023-02-16,CUST_00725,Male,19,Clothing,Shorts,3,144.59,433.77,South,Credit Card
5318,2023-02-16,CUST_00027,Male,65,Electronics,Headphones,7,705.32,4937.24,South,Credit Card
6581,2023-02-16,CUST_00546,Female,27,Electronics,Laptop,3,153.76,461.28,East,Credit Card
9305,2023-02-16,CUST_01899,Male,36,Home & Kitchen,Storage Container,4,200.75,803.0,East,Credit Card
7926,2023-02-16,CUST_01461,Female,41,Home & Kitchen,Pillow,4,61.93,247.72,South,Credit Card
5839,2023-02-16,CUST_01709,Female,65,Food,Green Tea,2,10.94,21.88,East,UPI
9179,2023-02-16,CUST_01453,Male,61,Home & Kitchen,Bedsheet,1,85.92,85.92,East,UPI
4410,2023-02-16,CUST_00723,Male,50,Clothing,Jacket,2,135.1,270.2,South,Cash
9010,2023-02-16,CUST_00649,Male,21,Sports,Skipping Rope,2,185.38,370.76,West,Debit Card
4968,2023-02-16,CUST_00983,Male,43,Electronics,Bluetooth Speaker,2,320.97,641.94,East,Debit Card
6162,2023-02-16,CUST_00035,Male,68,Home & Kitchen,Pillow,1,184.17,184.17,East,Credit Card
2274,2023-02-16,CUST_01761,Female,66,Food,Organic Honey,4,22.81,91.24,North,Credit Card
2350,2023-02-16,CUST_00831,Male,36,Home & Kitchen,Blender,6,17.47,104.82,North,Debit Card
8027,2023-02-16,CUST_01924,Male,59,Sports,Water Bottle,2,74.32,148.64,North,Debit Card
5058,2023-02-16,CUST_00754,Female,36,Clothing,Dress,1,12.99,12.99,East,UPI
4638,2023-02-16,CUST_00568,Male,41,Clothing,Shorts,5,126.85,634.25,West,Credit Card
7459,2023-02-17,CUST_00717,Male,58,Home & Kitchen,Table Lamp,1,103.37,103.37,West,UPI
1169,2023-02-17,CUST_01110,Female,47,Food,Organic Honey,2,8.3,16.6,East,Credit Card
9043,2023-02-17,CUST_01627,Female,43,Beauty,Lipstick,1,10.46,10.46,North,UPI
1336,2023-02-17,CUST_01473,Male,65,Clothing,Dress,2,58.8,117.6,West,Credit Card
9809,2023-02-17,CUST_01406,Male,32,Clothing,Hoodie,2,91.06,182.12,West,Credit Card
8305,2023-02-17,CUST_00866,Female,19,Beauty,Perfume,2,52.85,105.7,North,Debit Card
1600,2023-02-17,CUST_00165,Male,25,Clothing,Sneakers,1,72.99,72.99,South,Credit Card
10053,2023-02-17,CUST_01235,Female,48,Sports,Skipping Rope,5,56.91,284.55,North,UPI
9836,2023-02-18,CUST_00399,Female,67,Electronics,USB Cable,3,19.84,59.52,South,Debit Card
2795,2023-02-18,CUST_01523,Male,66,Beauty,Perfume,1,5.22,5.22,West,Debit Card
2073,2023-02-18,CUST_01280,Male,61,Electronics,Laptop,2,579.34,1158.68,East,UPI
8352,2023-02-18,CUST_00738,Female,37,Beauty,Hair Oil,3,114.89,344.67,West,Credit Card
3204,2023-02-18,CUST_00893,Female,43,Food,Peanut Butter,2,9.09,18.18,West,UPI
6017,2023-02-18,CUST_01607,Female,19,Clothing,Sneakers,6,103.85,623.1,South,Credit Card
4875,2023-02-18,CUST_01159,Male,28,Clothing,Dress,3,57.62,172.86,West,Debit Card
2423,2023-02-18,CUST_01198,Male,54,Clothing,Jeans,2,17.57,35.14,North,Cash
2827,2023-02-18,CUST_01884,Female,50,Home & Kitchen,Table Lamp,1,146.03,146.03,South,Cash
5217,2023-02-18,CUST_01421,Female,32,Sports,Running Shoes,3,112.83,338.49,West,Debit Card
10900,2023-02-18,CUST_00548,Male,31,Food,Protein Bar,2,5.51,11.02,North,Debit Card
2867,2023-02-19,CUST_00683,Male,69,Beauty,Hair Oil,2,70.21,140.42,South,Credit Card
10251,2023-02-19,CUST_01014,Male,38,Home & Kitchen,Knife Set,2,210.27,420.54,South,Cash
3940,2023-02-19,CUST_01684,Male,22,Clothing,Jeans,2,92.36,184.72,North,Debit Card
1473,2023-02-19,CUST_01085,Female,60,Beauty,Hair Oil,1,114.62,114.62,South,Credit Card
5844,2023-02-19,CUST_00781,Male,35,Clothing,T-Shirt,3,84.04,252.12,West,Credit Card
3777,2023-02-20,CUST_00754,Female,36,Clothing,Formal Shirt,1,70.23,70.23,East,UPI
10604,2023-02-20,CUST_00833,Female,34,Home & Kitchen,Storage Container,1,35.38,35.38,North,Cash
2549,2023-02-20,CUST_01209,Male,62,Clothing,Formal Shirt,3,43.98,131.94,North,UPI
8258,2023-02-20,CUST_00878,Male,42,Home & Kitchen,Table Lamp,3,137.16,411.48,West,Cash
3366,2023-02-20,CUST_00576,Male,30,Clothing,Shorts,3,42.31,126.93,North,UPI
10492,2023-02-20,CUST_00618,Male,69,Beauty,Foundation,3,53.16,159.48,South,Debit Card
5390,2023-02-20,CUST_00414,Female,27,Clothing,T-Shirt,4,90.04,360.16,West,Credit Card
8098,2023-02-20,CUST_01852,Male,37,Electronics,USB Cable,2,205.05,410.1,South,UPI
8636,2023-02-20,CUST_01495,Female,44,Food,Dark Chocolate,1,29.1,29.1,East,Cash
6955,2023-02-21,CUST_00184,Male,65,Beauty,Foundation,2,23.87,47.74,South,Debit Card
10266,2023-02-21,CUST_00862,Male,36,Beauty,Face Wash,4,94.15,376.6,East,Credit Card
6984,2023-02-21,CUST_01406,Male,32,Electronics,Power Bank,2,505.9,1011.8,West,Debit Card
8905,2023-02-21,CUST_01728,Male,65,Beauty,Lipstick,1,59.32,59.32,West,Cash
3838,2023-02-21,CUST_01048,Female,25,Electronics,Laptop,2,528.3,1056.6,West,Credit Card
8880,2023-02-21,CUST_01668,Male,58,Beauty,Perfume,5,59.41,297.05,West,Credit Card
9850,2023-02-21,CUST_00657,Male,66,Beauty,Moisturizer,4,117.03,468.12,South,Cash
10446,2023-02-21,CUST_00002,Male,31,Food,Dark Chocolate,7,19.26,134.82,East,Cash
5090,2023-02-22,CUST_00959,Female,69,Beauty,Sunscreen,3,89.76,269.28,North,UPI
1348,2023-02-22,CUST_01834,Female,64,Beauty,Lipstick,1,67.82,67.82,East,Debit Card
1487,2023-02-22,CUST_01113,Female,35,Home & Kitchen,Pillow,2,212.88,425.76,South,Credit Card
1515,2023-02-22,CUST_00619,Male,70,Beauty,Moisturizer,2,13.46,26.92,North,Credit Card
2195,2023-02-22,CUST_01479,Female,66,Food,Granola,1,20.81,20.81,North,Credit Card
1059,2023-02-22,CUST_00870,Male,40,Clothing,Jacket,2,96.34,192.68,East,Debit Card
3284,2023-02-22,CUST_00557,Female,63,Food,Peanut Butter,1,17.26,17.26,West,Debit Card
6095,2023-02-22,CUST_00002,Male,31,Sports,Skipping Rope,2,122.27,244.54,East,Debit Card
5394,2023-02-22,CUST_01731,Female,21,Clothing,Formal Shirt,1,149.26,149.26,West,Cash
1335,2023-02-23,CUST_00136,Male,47,Electronics,Smart Watch,4,709.95,2839.8,South,Credit Card
1030,2023-02-23,CUST_00434,Female,21,Clothing,Shorts,3,128.34,385.02,North,UPI
8233,2023-02-23,CUST_01328,Male,51,Electronics,Power Bank,2,651.67,1303.34,South,UPI
8546,2023-02-23,CUST_00672,Female,56,Sports,Resistance Band,2,191.41,382.82,West,Debit Card
9104,2023-02-24,CUST_00328,Male,25,Electronics,Headphones,1,18.47,18.47,North,Cash
1958,2023-02-24,CUST_00685,Female,21,Electronics,Tablet,4,138.11,552.44,North,Credit Card
3607,2023-02-24,CUST_00791,Male,21,Beauty,Sunscreen,2,68.86,137.72,North,Debit Card
5677,2023-02-24,CUST_00063,Male,21,Electronics,Smart Watch,2,427.85,855.7,North,UPI
8246,2023-02-24,CUST_01126,Male,43,Sports,Resistance Band,5,144.61,723.05,South,Debit Card
10667,2023-02-24,CUST_00164,Female,33,Clothing,Dress,2,74.2,148.4,West,Credit Card
7944,2023-02-24,CUST_00208,Female,31,Home & Kitchen,Table Lamp,3,13.11,39.33,West,UPI
10629,2023-02-24,CUST_01915,Female,22,Sports,Dumbbells,5,154.81,774.05,North,Debit Card
7411,2023-02-25,CUST_00847,Male,36,Clothing,Shorts,3,144.05,432.15,West,Credit Card
2466,2023-02-25,CUST_01520,Female,42,Food,Protein Bar,7,38.93,272.51,West,Credit Card
3645,2023-02-25,CUST_00774,Female,52,Home & Kitchen,Cookware Set,3,181.68,545.04,South,Cash
9416,2023-02-25,CUST_00447,Male,57,Home & Kitchen,Bedsheet,2,20.22,40.44,East,Cash
7922,2023-02-25,CUST_01889,Female,50,Clothing,Dress,5,109.3,546.5,South,Cash
3232,2023-02-25,CUST_01658,Female,48,Electronics,Smart Watch,3,314.16,942.48,West,Credit Card
5342,2023-02-25,CUST_01289,Female,45,Home & Kitchen,Blender,1,117.17,117.17,South,Cash
5564,2023-02-26,CUST_00645,Female,28,Electronics,Smartphone,7,684.33,4790.31,West,Credit Card
7588,2023-02-26,CUST_01096,Female,35,Home & Kitchen,Wall Clock,3,196.69,590.07,East,Debit Card
9352,2023-02-26,CUST_00062,Male,53,Home & Kitchen,Pillow,1,134.24,134.24,North,Debit Card
6625,2023-02-26,CUST_01377,Female,67,Clothing,Jeans,3,132.43,397.29,West,Credit Card
6640,2023-02-26,CUST_01328,Male,51,Electronics,Smartphone,2,49.04,98.08,South,Cash
9840,2023-02-26,CUST_00739,Female,43,Home & Kitchen,Table Lamp,1,73.3,73.3,North,UPI
6415,2023-02-26,CUST_00349,Male,21,Electronics,Power Bank,7,267.82,1874.74,East,Credit Card
8914,2023-02-26,CUST_01820,Male,47,Clothing,Sneakers,2,86.11,172.22,West,Debit Card
6548,2023-02-26,CUST_00153,Male,33,Electronics,Power Bank,1,163.48,163.48,North,Cash
8705,2023-02-26,CUST_00338,Female,51,Electronics,Laptop,6,553.03,3318.18,East,Credit Card
5388,2023-02-26,CUST_00816,Female,40,Clothing,Sneakers,4,52.0,208.0,North,Debit Card
4663,2023-02-27,CUST_01984,Female,27,Electronics,Headphones,1,333.43,333.43,North,Debit Card
4672,2023-02-27,CUST_00750,Female,23,Home & Kitchen,Storage Container,4,198.07,792.28,West,Debit Card
7153,2023-02-27,CUST_01668,Male,58,Food,Protein Bar,3,32.13,96.39,West,Debit Card
5925,2023-02-27,CUST_01317,Male,36,Home & Kitchen,Cookware Set,2,150.47,300.94,West,Debit Card
3781,2023-02-27,CUST_00322,Male,60,Home & Kitchen,Storage Container,7,244.37,1710.59,West,Debit Card
3563,2023-02-27,CUST_00760,Female,64,Electronics,Power Bank,4,707.84,2831.36,East,Credit Card
4809,2023-02-27,CUST_01067,Male,21,Clothing,Formal Shirt,5,49.98,249.9,South,Debit Card
5108,2023-02-27,CUST_00181,Female,19,Clothing,Formal Shirt,2,103.7,207.4,North,Debit Card
10373,2023-02-27,CUST_00886,Female,41,Electronics,Laptop,5,555.68,2778.4,West,Credit Card
8337,2023-02-27,CUST_00292,Female,44,Beauty,Hair Oil,4,98.31,393.24,North,Credit Card
6977,2023-02-27,CUST_00120,Female,51,Home & Kitchen,Table Lamp,2,207.72,415.44,West,Credit Card
6288,2023-02-27,CUST_00767,Female,33,Clothing,Jeans,2,45.15,90.3,East,Credit Card
4994,2023-02-28,CUST_01337,Female,55,Electronics,Headphones,3,149.24,447.72,North,Debit Card
8257,2023-02-28,CUST_00422,Female,68,Clothing,Jacket,1,33.76,33.76,South,Credit Card
4959,2023-02-28,CUST_00162,Female,58,Home & Kitchen,Pillow,6,214.92,1289.52,South,Credit Card
3330,2023-02-28,CUST_01589,Male,51,Food,Peanut Butter,1,24.1,24.1,East,Credit Card
4979,2023-02-28,CUST_00900,Male,26,Beauty,Face Wash,2,42.49,84.98,East,Debit Card
10579,2023-02-28,CUST_00140,Female,53,Home & Kitchen,Pillow,1,142.94,142.94,North,Credit Card
5373,2023-02-28,CUST_01167,Male,45,Electronics,Headphones,1,790.79,790.79,North,UPI
5952,2023-02-28,CUST_00382,Female,66,Clothing,Formal Shirt,2,71.61,143.22,South,Debit Card
7210,2023-02-28,CUST_00774,Female,52,Food,Green Tea,2,35.81,71.62,South,UPI
10574,2023-02-28,CUST_00428,Female,68,Home & Kitchen,Blender,3,44.61,133.83,South,Cash
6502,2023-02-28,CUST_01272,Male,55,Home & Kitchen,Blender,7,75.94,531.58,North,Debit Card
9089,2023-03-01,CUST_01667,Male,20,Home & Kitchen,Storage Container,1,113.67,113.67,South,UPI
4488,2023-03-01,CUST_01329,Female,23,Electronics,Power Bank,3,248.96,746.88,North,Cash
7121,2023-03-01,CUST_01371,Female,42,Sports,Dumbbells,1,182.38,182.38,East,Debit Card
6414,2023-03-01,CUST_00097,Male,28,Home & Kitchen,Pillow,6,197.53,1185.18,West,UPI
4010,2023-03-01,CUST_01862,Female,19,Electronics,Smartphone,1,228.55,228.55,East,Cash
7812,2023-03-01,CUST_01730,Male,48,Home & Kitchen,Knife Set,2,48.79,97.58,West,UPI
3987,2023-03-01,CUST_00001,Male,53,Food,Peanut Butter,4,16.28,65.12,South,Cash
3024,2023-03-01,CUST_00502,Male,32,Home & Kitchen,Bedsheet,1,201.79,201.79,West,Cash
3065,2023-03-01,CUST_00913,Female,38,Electronics,Smart Watch,3,747.62,2242.86,East,Credit Card
1301,2023-03-01,CUST_00262,Male,63,Electronics,Tablet,5,377.27,1886.35,West,Credit Card
10014,2023-03-01,CUST_01069,Female,27,Clothing,Hoodie,2,94.75,189.5,East,Credit Card
1978,2023-03-01,CUST_01340,Male,53,Food,Olive Oil,2,13.62,27.24,East,Cash
1702,2023-03-01,CUST_01035,Male,30,Electronics,Laptop,2,721.82,1443.64,West,Cash
